cell_volume_fL,Rpb1_occupancy_haploid_fit,Rpb1_occupancy_haploid_fit_10pc,Rpb1_occupancy_haploid_fit_90pc,Rpb1_occupancy_diploid_prediction,Rpb1_occupancy_diploid_prediction_10pc,Rpb1_occupancy_diploid_prediction_90pc,Rpb1_bound_fraction_haploid_prediction,Rpb1_bound_fraction_haploid_prediction_10pc,Rpb1_bound_fraction_haploid_prediction_90pc,nuclear_volume
176.7979797979798,2.3661138637226533,0,0,4.069971016712905,3.872352474813083,4.2473213812482165,0.16271779528967525,0.11766142769928913,0.23821079779379126,7.268323232323231
179.11111111111111,2.373042328154782,0,0,4.08762298684076,3.8884798449646376,4.267206923269165,0.16108669307041823,0.116419177466759,0.23603627888476633,7.356222222222222
181.42424242424244,2.3798332676763994,0,0,4.104972773071995,3.9043257415733206,4.286404074294383,0.15948796702757603,0.11520288414031957,0.23390110125220012,7.444121212121212
183.73737373737373,2.3864907367010573,0,0,4.122028069176394,3.91989746984502,4.301520136461977,0.15792066266928298,0.11401174257460124,0.23180420682701733,7.532020202020202
186.05050505050505,2.39301863182071,0,0,4.138796309938177,3.935202084358473,4.31577801859604,0.15638386265810492,0.11284498058271002,0.22974457514485694,7.619919191919192
188.36363636363637,2.399420699410886,0,0,4.155284681962442,3.950246399722083,4.329778262391586,0.15487668502062646,0.11170185726687461,0.2277212216901542,7.7078181818181815
190.67676767676767,2.405700542800279,0,0,4.171500133944979,3.9650370006915643,4.343527802801352,0.15339828145958279,0.11058166144953961,0.22573319632696082,7.795717171717171
192.989898989899,2.4118616290335857,0,0,4.187449386436313,3.9795802517799674,4.357033327649529,0.15194783576174817,0.10948371019792379,0.22377958181124738,7.883616161616161
195.3030303030303,2.417907295254276,0,0,4.203138941128795,3.9938823063895468,4.370301288560061,0.1505245622953033,0.10840734743561116,0.2218594923797954,7.971515151515152
197.6161616161616,2.4238407547319607,0,0,4.218575089693685,4.007949115493003,4.383337911309302,0.14912770459086847,0.1073519426352434,0.21997207241111816,8.059414141414141
199.92929292929293,2.4296651025572475,0,0,4.23376392219348,4.0207766309424775,4.39614920563817,0.14775653400081734,0.10631688958684017,0.21811649515415465,8.147313131313132
202.24242424242425,2.4353833210252933,0,0,4.248711335093123,4.033172989970971,4.408740974556426,0.14641034843188036,0.10530160523669194,0.21629196152077193,8.235212121212122
204.55555555555554,2.440998284727713,0,0,4.263423038892201,4.0453631286458025,4.422162074702996,0.14508847114640383,0.1043055285921522,0.2144976989383675,8.32311111111111
206.86868686868686,2.446512765371125,0,0,4.277904565398923,4.057498367781989,4.442181170752026,0.14379024962796624,0.1033281196880062,0.21273296025911212,8.4110101010101
209.1818181818182,2.4519294363392996,0,0,4.292161274665311,4.069571410837313,4.464879225987455,0.14251505450735555,0.10236885861041538,0.21099702272259707,8.498909090909091
211.4949494949495,2.4572508770146846,0,0,4.306198361601904,4.085370951049128,4.487308399301986,0.14126227854519366,0.10142724457472921,0.20928918696886023,8.586808080808082
213.8080808080808,2.4624795768739856,0,0,4.320020862289076,4.101270723383529,4.50947346280499,0.14003133566775242,0.10050279505372885,0.20760877609895947,8.67470707070707
216.12121212121212,2.467617939371469,0,0,4.333633660001128,4.1144162975426655,4.531379075708196,0.13882166005274504,0.09959504495311287,0.20595513478044217,8.76260606060606
218.43434343434345,2.472668285622711,0,0,4.347041490958259,4.128813508870805,4.553029787666854,0.13763270526209678,0.09870354583126631,0.2043276283952275,8.85050505050505
220.74747474747474,2.4776328579006486,0,0,4.360248949820647,4.1430071930089,4.574119917714661,0.13646394341890153,0.09782786516056141,0.202725642227574,8.938404040404041
223.06060606060606,2.4825138229550143,0,0,4.37326049493807,4.157001637591812,4.587964466622363,0.1353148644259614,0.09696758562763487,0.201148580689949,9.026303030303032
225.37373737373738,2.4873132751654516,0,0,4.3860804533675966,4.170801010596131,4.599895114086872,0.13418497522347683,0.0961223044702622,0.19959586658475245,9.114202020202022
227.68686868686868,2.4920332395379723,0,0,4.398713025671267,4.1845851304967265,4.611644052030241,0.13307379908361927,0.09529163284861605,0.19806694039997244,9.20210101010101
230.0,2.496675674553762,0,0,4.41116229050494,4.195172577137164,4.623215403750386,0.13198087493986577,0.09447519524884594,0.19656125963696672,9.290000000000001
